"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_simple_ambiguous_task",0,0,1.01e+09,0.1804,0.80484,0,0.01667,1,1,0.1968,0.81345,1,0.16889,0.79774,4,,0,"synthetic_kiosk_p010",0.32591,0.48464,25.88981,1.34464,1,0.74524,0.4864,27.69842,1.23858,1,0,0,10,3.90195,1,3.87812,1,0.49748,1,787993.00894,1.26905,1.27017,-0.0046,1,67.87694,1,1448.09632,0.88395,1001,0,0,0,1,10,1,1,0,0,"progress_indicator",0,0,0,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",1,0.01667,1010166666.66667,0.30178,0.15998,0.01667,0.06667,2,1,0.3205,0.16527,1,0.30685,0.16306,2,,0,"synthetic_kiosk_p010",0.32848,0.49411,25.65713,1.27738,1,0.75733,0.47303,27.64194,1.29388,1,0,0,10,3.87767,1,3.85062,1,0.54189,1,789406.84003,1.26677,1.27018,-0.00433,1,68.55371,1,1477.00036,0.87523,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.65618,-1.38474,0,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",2,0.03333,1010333333.33333,0.25499,0.15166,0.01667,0.06667,2,1,0.28827,0.17662,1,0.26118,0.15538,4,,0,"synthetic_kiosk_p010",0.33415,0.49615,25.71972,1.32807,1,0.74832,0.47512,27.77915,1.23592,1,0,0,10,3.82341,1,3.85522,1,0.56383,1,780598.95392,1.28107,1.27019,0.00092,1,69.16703,1,1458.85957,0.86747,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.04752,-2.96548,1,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",3,0.05,1010500000,0.26886,0.15765,0.01667,0.06667,2,1,0.27769,0.14203,1,0.26544,0.15837,4,,0,"synthetic_kiosk_p010",0.33176,0.49565,25.72675,1.27865,1,0.748,0.47487,27.93239,1.27837,1,0,0,10,3.85648,1,3.90231,1,0.53297,1,794421.92494,1.25878,1.27021,0.00327,1,68.44178,1,1525.96929,0.87666,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.0151,0.40839,1,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",4,0.06667,1010666666.66667,0.2258,0.20275,0.01667,0.06667,2,1,0.22073,0.21142,1,0.23365,0.20252,1,,0,"synthetic_kiosk_p010",0.32786,0.49098,25.69172,1.29437,1,0.74706,0.4802,27.71846,1.26842,1,0,0,10,3.87086,1,3.87378,1,0.53524,1,783273.00274,1.27669,1.27022,0.0024,1,68.28,1,1521.67841,0.87873,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.06235,2.33314,2,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",5,0.08333,1010833333.33333,0.46122,0.49468,0.08333,0.01667,3,1,0.45442,0.49886,1,0.46879,0.49905,3,,0,"synthetic_kiosk_p010",0.33029,0.49056,25.6572,1.27302,1,0.75479,0.48009,27.76222,1.3266,1,0,0,10,3.85095,1,3.91123,1,0.52373,1,787642.0555,1.26961,1.27023,-0.00082,1,68.78572,1,1545.04446,0.87227,1001,0,0,0,1,10,1,1,0,0,"task_form",0.37503,0.89215,2,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",6,0.1,1.011e+09,0.26916,0.20329,0.1,0.11667,4,1,0.24449,0.21521,1,0.2635,0.18948,4,,0,"synthetic_kiosk_p010",0.32535,0.48897,25.584,1.29666,1,0.75044,0.47967,27.76278,1.32831,1,0,0,10,3.85949,1,3.84267,1,0.54554,1,793963.92053,1.2595,1.27024,-0.00234,1,68.20056,1,1551.10457,0.87976,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.34899,-2.15356,3,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",7,0.11667,1011166666.66667,0.25215,0.17448,0.1,0.11667,4,1,0.25258,0.16332,1,0.24719,0.17119,4,,0,"synthetic_kiosk_p010",0.33239,0.49392,25.60138,1.29022,1,0.74382,0.47755,27.78263,1.32917,1,0,0,10,3.82377,1,3.91522,1,0.48272,1,788146.95072,1.2688,1.27025,-0.00188,1,69.57701,1,1638.66826,0.86235,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.03346,-2.10422,3,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",8,0.13333,1011333333.33333,0.2196,0.18736,0.1,0.11667,4,1,0.19035,0.16618,1,0.22765,0.19566,0,,0,"synthetic_kiosk_p010",0.33273,0.49633,25.87124,1.27103,1,0.74624,0.47977,28.01077,1.24896,1,0,0,10,3.8717,1,3.88749,1,0.55203,1,771104.48601,1.29684,1.27026,-0.00275,1,69.11274,1,1910.90283,0.86815,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.035,2.76483,4,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",9,0.15,1011500000,0.2719,0.15086,0.1,0.11667,4,1,0.287,0.14194,1,0.2688,0.1262,4,,0,"synthetic_kiosk_p010",0.3266,0.48206,25.70312,1.32078,1,0.74704,0.47796,28.08459,1.30587,1,0,0,10,3.9137,1,3.91518,1,0.55998,1,796132.51562,1.25607,1.27028,0.0017,1,68.72237,1,2131.324,0.87308,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.06378,-0.60923,4,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",10,0.16667,1011666666.66667,0.23863,0.16508,0.1,0.11667,4,1,0.25146,0.16441,1,0.23466,0.16168,4,,0,"synthetic_kiosk_p010",0.32399,0.48688,25.80122,1.31621,1,0.75937,0.48261,27.53886,1.25034,1,0,0,10,3.88631,1,3.85188,1,0.52562,1,787313.98869,1.27014,1.27029,0.00111,1,67.89703,1,2428.36712,0.88369,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.03618,2.73788,5,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",11,0.18333,1011833333.33333,0.25211,0.19164,0.1,0.11667,4,1,0.24426,0.18889,1,0.24919,0.17471,0,,0,"synthetic_kiosk_p010",0.32571,0.4865,25.78826,1.31988,1,0.75178,0.47784,28.08238,1.26189,1,0,0,10,3.84906,1,3.93725,1,0.52067,1,787776.30803,1.2694,1.2703,0.00187,1,69.18877,1,2522.3769,0.86719,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.02979,1.10133,5,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",12,0.2,1.012e+09,0.29848,0.20498,0.1,0.11667,4,1,0.2832,0.20905,1,0.28944,0.18314,1,,0,"synthetic_kiosk_p010",0.32939,0.48871,25.76076,1.32492,1,0.75122,0.48618,28.05408,1.30938,1,0,0,10,3.92067,1,3.89887,1,0.51027,1,789075.49963,1.26731,1.27031,0.00556,1,69.92671,1,2683.61455,0.85804,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.04825,0.28005,6,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",13,0.21667,1012166666.66667,0.18612,0.80533,0.21667,0.01667,5,1,0.19956,0.78714,1,0.19011,0.78729,2,,0,"synthetic_kiosk_p010",0.33211,0.48373,25.72449,1.32545,1,0.7498,0.47885,28.00022,1.30018,1,0,0,10,3.90594,1,3.85433,1,0.49994,1,789613.25872,1.26644,1.27032,0.00216,1,69.01754,1,2501.17176,0.86934,1001,0,0,0,1,10,1,1,0,0,"progress_indicator",0.61078,1.75582,6,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",14,0.23333,1012333333.33333,0.29539,0.12806,0.23333,0.01667,6,1,0.28382,0.12655,1,0.29815,0.12374,2,,0,"synthetic_kiosk_p010",0.33789,0.47949,25.77228,1.29578,1,0.75125,0.48462,27.75276,1.27956,1,0,0,10,3.90648,1,3.89701,1,0.58403,1,791738.74316,1.26304,1.27033,-0.00515,1,67.7215,1,2416.85206,0.88598,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.68603,-1.41082,7,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",15,0.25,1012500000,0.50446,0.52415,0.25,0.01667,7,1,0.52828,0.51509,1,0.49304,0.51636,4,,0,"synthetic_kiosk_p010",0.33551,0.48953,25.74841,1.29059,1,0.75329,0.4776,27.54254,1.34004,1,0,0,10,3.86448,1,3.87672,1,0.52798,1,789238.28772,1.26704,1.27035,-0.00114,1,69.28383,1,2208.55884,0.866,1001,0,0,0,1,10,1,1,0,0,"task_form",0.44788,1.08514,7,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",16,0.26667,1012666666.66667,0.26426,0.12664,0.26667,0.01667,8,1,0.26314,0.11694,1,0.25434,0.14293,1,,0,"synthetic_kiosk_p010",0.32696,0.48692,25.93647,1.2943,1,0.75308,0.48412,27.51262,1.24617,1,0,0,10,3.88012,1,3.86669,1,0.52386,1,788006.56239,1.26902,1.27036,0.00076,1,68.83794,1,1977.67723,0.87161,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.46445,-2.11434,8,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",17,0.28333,1012833333.33333,0.18793,0.83719,0.28333,0.01667,9,1,0.19629,0.81728,1,0.20322,0.86747,0,,0,"synthetic_kiosk_p010",0.33176,0.48284,26.00181,1.29209,1,0.75043,0.47833,27.41359,1.28406,1,0,0,10,3.87463,1,3.84914,1,0.56531,1,789606.83182,1.26645,1.27037,-0.00281,1,68.76323,1,1770.23244,0.87256,1001,0,0,0,1,10,1,1,0,0,"progress_indicator",0.71464,1.67781,8,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",18,0.3,1.013e+09,0.24165,0.15521,0.3,0.13333,10,1,0.22699,0.17251,1,0.24281,0.15217,4,,0,"synthetic_kiosk_p010",0.33121,0.49626,25.98278,1.32668,1,0.75587,0.47626,27.59997,1.31693,1,0,0,10,3.90245,1,3.88334,1,0.5691,1,779666.37802,1.2826,1.27038,0.00105,1,69.68811,1,1609.19031,0.86098,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.68409,-1.49219,9,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",19,0.31667,1013166666.66667,0.24986,0.16385,0.3,0.13333,10,1,0.24551,0.16776,1,0.24159,0.1491,1,,0,"synthetic_kiosk_p010",0.33346,0.49413,25.79075,1.2541,1,0.746,0.47963,27.72309,1.29509,1,0,0,10,3.85497,1,3.85813,1,0.51394,1,777097.33148,1.28684,1.27039,0.00206,1,68.3794,1,1610.82755,0.87746,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.01192,0.81044,9,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",20,0.33333,1013333333.33333,0.2363,0.20132,0.3,0.13333,10,1,0.2481,0.23915,1,0.23483,0.18898,1,,0,"synthetic_kiosk_p010",0.33049,0.4882,25.8167,1.33881,1,0.75816,0.48029,27.59601,1.2977,1,0,0,10,3.89374,1,3.89019,1,0.50419,1,787175.75688,1.27036,1.2704,0.00167,1,69.38211,1,1601.56441,0.86478,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.03985,1.91794,10,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",21,0.35,1013500000,0.24807,0.18351,0.3,0.13333,10,1,0.24997,0.19816,1,0.22944,0.17579,1,,0,"synthetic_kiosk_p010",0.3215,0.48787,25.75589,1.3266,1,0.74853,0.48437,27.96089,1.30456,1,0,0,10,3.84968,1,3.84967,1,0.56578,1,788984.46225,1.26745,1.27042,-0.00385,1,68.7247,1,1554.71296,0.87305,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.02134,-0.98678,10,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",22,0.36667,1013666666.66667,0.26819,0.16013,0.3,0.13333,10,1,0.25767,0.13351,1,0.27848,0.1624,3,,0,"synthetic_kiosk_p010",0.32771,0.4939,25.58326,1.33236,1,0.74908,0.47186,27.53843,1.31894,1,0,0,10,3.89026,1,3.8481,1,0.52778,1,779924.26833,1.28218,1.27043,-0.00091,1,68.85374,1,1577.63537,0.87141,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.03085,-0.86019,11,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",23,0.38333,1013833333.33333,0.21307,0.18456,0.3,0.13333,10,1,0.20354,0.20304,1,0.22324,0.18988,2,,0,"synthetic_kiosk_p010",0.33005,0.4905,25.50533,1.29733,1,0.75214,0.48143,27.89819,1.35156,1,0,0,10,3.88775,1,3.86809,1,0.60052,1,777380.92747,1.28637,1.27044,-0.00492,1,68.95275,1,1546.30575,0.87016,1001,0,0,0,1,10,1,1,0,0,"instruction_panel",0.06029,2.72436,11,"synthetic_kiosk_p010",1,"simple","ambiguous","public_service_kiosk_usability"
