"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_dense_clear_task",0,0,1.025e+09,0.27148,0.11941,0,0.03333,1,1,0.27001,0.13428,1,0.28031,0.11838,2,,0,"synthetic_kiosk_p025",0.32269,0.4963,25.39583,1.30844,1,0.74791,0.4839,27.23087,1.3416,1,0,0,10,3.73198,1,3.63813,1,0.51757,1,951066.67299,1.05145,1.05698,0.00361,1,74.58461,1,1501.51948,0.80446,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0,0,0,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",1,0.01667,1025166666.66667,0.25121,0.13389,0,0.03333,1,1,0.22851,0.14209,1,0.25285,0.1226,0,,0,"synthetic_kiosk_p025",0.33109,0.49164,25.37882,1.26674,1,0.75289,0.48555,27.40822,1.29958,1,0,0,10,3.68849,1,3.7785,1,0.47342,1,945012.63291,1.05819,1.05699,-0.00392,1,72.86022,1,1561.30261,0.82349,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.02491,2.52142,0,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",2,0.03333,1025333333.33333,0.53475,0.42273,0.03333,0.01667,2,1,0.54355,0.42687,1,0.52677,0.42553,3,,0,"synthetic_kiosk_p025",0.32517,0.49107,25.37646,1.33391,1,0.74579,0.47406,27.40764,1.35207,1,0,0,10,3.72261,1,3.65969,1,0.4474,1,943136.98994,1.06029,1.05701,0.0027,1,74.04837,1,1529.64822,0.81028,1001,0,0,1,1,25,1,1,0,0,"task_form",0.40476,0.79467,1,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",3,0.05,1025500000,0.23134,0.12997,0.05,0.01667,3,1,0.23075,0.12663,1,0.21523,0.13461,3,,0,"synthetic_kiosk_p025",0.33315,0.48302,25.63888,1.31499,1,0.75013,0.47854,27.06132,1.30323,1,0,0,10,3.70921,1,3.70845,1,0.47342,1,936132.73087,1.06822,1.05702,0.0091,1,74.10234,1,1537.14777,0.80969,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.42162,-2.37404,1,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",4,0.06667,1025666666.66667,0.19151,0.82398,0.06667,0.01667,4,1,0.18805,0.83405,1,0.20001,0.82118,2,,0,"synthetic_kiosk_p025",0.32673,0.48824,25.64472,1.31199,1,0.74518,0.47612,27.40525,1.31924,1,0,0,10,3.72323,1,3.76741,1,0.48094,1,937553.76996,1.06661,1.05703,0.00489,1,74.18202,1,1611.90165,0.80882,1001,0,0,1,1,25,1,1,0,0,"progress_indicator",0.69515,1.62813,2,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",5,0.08333,1025833333.33333,0.29864,0.15838,0.08333,0.03333,5,1,0.2839,0.15745,1,0.31492,0.16572,2,,0,"synthetic_kiosk_p025",0.335,0.49289,25.42295,1.34494,1,0.74742,0.48704,27.22203,1.32534,1,0,0,10,3.72901,1,3.70247,1,0.48766,1,935217.14865,1.06927,1.05704,-0.00329,1,73.22775,1,1629.65922,0.81936,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.67416,-1.4112,2,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",6,0.1,1.026e+09,0.24573,0.20731,0.08333,0.03333,5,1,0.26356,0.22346,1,0.2506,0.20413,4,,0,"synthetic_kiosk_p025",0.32734,0.48798,25.14852,1.33268,1,0.74789,0.47628,27.55484,1.27102,1,0,0,10,3.70051,1,3.71887,1,0.49705,1,954022.91979,1.04819,1.05705,-0.00228,1,73.74055,1,1694.04412,0.81366,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.07207,2.39531,3,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",7,0.11667,1026166666.66667,0.47975,0.50902,0.11667,0.05,6,1,0.50366,0.49869,1,0.46521,0.51937,1,,0,"synthetic_kiosk_p025",0.33286,0.49843,25.55953,1.26961,1,0.74982,0.48342,27.48685,1.32811,1,0,0,10,3.67484,1,3.71354,1,0.48629,1,940434.32226,1.06334,1.05706,-0.00106,1,75.11453,1,1835.58507,0.79878,1001,0,0,1,1,25,1,1,0,0,"task_form",0.38183,0.91107,3,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",8,0.13333,1026333333.33333,0.50016,0.52307,0.11667,0.05,6,1,0.49461,0.5217,1,0.4966,0.52987,4,,0,"synthetic_kiosk_p025",0.32792,0.49038,25.34179,1.25554,1,0.75395,0.48122,27.21702,1.29439,1,0,0,10,3.72291,1,3.72935,1,0.44751,1,949983.21128,1.05265,1.05708,0.00048,1,72.64192,1,2051.13928,0.82597,1001,0,0,1,1,25,1,1,0,0,"task_form",0.02477,0.60294,4,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",9,0.15,1026500000,0.47323,0.50123,0.11667,0.05,6,1,0.48029,0.52496,1,0.46658,0.49901,3,,0,"synthetic_kiosk_p025",0.32776,0.49686,25.4269,1.30759,1,0.75575,0.48054,27.07701,1.32168,1,0,0,10,3.75805,1,3.63912,1,0.43581,1,951404.47637,1.05108,1.05709,0.00122,1,74.5666,1,2381.03573,0.80465,1001,0,0,1,1,25,1,1,0,0,"task_form",0.03467,-2.4602,4,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",10,0.16667,1026666666.66667,0.25842,0.20841,0.16667,0.01667,7,1,0.24803,0.20623,1,0.24866,0.22056,1,,0,"synthetic_kiosk_p025",0.33328,0.49242,25.72128,1.26994,1,0.75271,0.47863,27.4064,1.28245,1,0,0,10,3.73654,1,3.70702,1,0.47831,1,942772.24159,1.0607,1.0571,-0.00403,1,73.45225,1,2510.58295,0.81686,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.36316,-2.20373,5,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",11,0.18333,1026833333.33333,0.14835,0.84591,0.18333,0.01667,8,1,0.13394,0.83527,1,0.15141,0.8493,2,,0,"synthetic_kiosk_p025",0.33249,0.49561,25.286,1.24982,1,0.74963,0.47991,27.35861,1.36047,1,0,0,10,3.67832,1,3.71884,1,0.4528,1,955262.94504,1.04683,1.05711,0.00103,1,75.02015,1,2624.97309,0.79979,1001,0,0,1,1,25,1,1,0,0,"progress_indicator",0.64693,1.74176,5,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",12,0.2,1.027e+09,0.32825,0.21078,0.2,0.06667,9,1,0.30009,0.19546,1,0.33349,0.20643,0,,0,"synthetic_kiosk_p025",0.33832,0.49018,25.44642,1.33617,1,0.75101,0.47938,27.24101,1.3078,1,0,0,10,3.70038,1,3.7182,1,0.46805,1,970803.19789,1.03007,1.05712,-0.00068,1,74.28531,1,2671.10625,0.8077,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.66012,-1.29479,6,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",13,0.21667,1027166666.66667,0.22019,0.16898,0.2,0.06667,9,1,0.21882,0.14365,1,0.20381,0.16337,1,,0,"synthetic_kiosk_p025",0.32642,0.49123,25.32802,1.30552,1,0.74542,0.48818,27.3675,1.29618,1,0,0,10,3.70744,1,3.69355,1,0.48693,1,946401.8896,1.05663,1.05713,-0.00037,1,73.40869,1,2366.5094,0.81734,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.11586,-2.77245,6,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",14,0.23333,1027333333.33333,0.25983,0.14255,0.2,0.06667,9,1,0.26916,0.14242,1,0.25908,0.12009,2,,0,"synthetic_kiosk_p025",0.3326,0.4946,25.53653,1.33491,1,0.74635,0.48229,27.36846,1.29916,1,0,0,10,3.6978,1,3.66713,1,0.50196,1,950405.17081,1.05218,1.05715,0.00294,1,73.4036,1,2166.2492,0.8174,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.04764,-0.58806,7,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",15,0.25,1027500000,0.2497,0.21367,0.2,0.06667,9,1,0.23373,0.21393,1,0.23876,0.22242,4,,0,"synthetic_kiosk_p025",0.33456,0.48695,25.43648,1.31456,1,0.75763,0.48409,27.48628,1.28993,1,0,0,10,3.7169,1,3.66525,1,0.47289,1,937940.93492,1.06617,1.05716,0.00303,1,75.1076,1,1968.76908,0.79885,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.07184,1.71224,7,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",16,0.26667,1027666666.66667,0.54433,0.50947,0.26667,0.03333,10,1,0.53846,0.53912,1,0.54364,0.49813,3,,0,"synthetic_kiosk_p025",0.32962,0.4914,25.35722,1.29294,1,0.74806,0.47124,27.23314,1.27419,1,0,0,10,3.70892,1,3.63611,1,0.45525,1,933755.63864,1.07094,1.05717,0.00114,1,74.82903,1,1761.3698,0.80183,1001,0,0,1,1,25,1,1,0,0,"task_form",0.41749,0.78737,8,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",17,0.28333,1027833333.33333,0.4616,0.50714,0.26667,0.03333,10,1,0.46419,0.50299,1,0.46035,0.50301,3,,0,"synthetic_kiosk_p025",0.33111,0.49583,25.35866,1.30089,1,0.74077,0.48171,27.22383,1.33502,1,0,0,10,3.72122,1,3.73034,1,0.49498,1,965873.29236,1.03533,1.05718,-0.00379,1,73.80614,1,1613.59232,0.81294,1001,0,0,1,1,25,1,1,0,0,"task_form",0.08276,-3.11352,8,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",18,0.3,1.028e+09,0.14713,0.83678,0.3,0.01667,11,1,0.15181,0.84103,1,0.13665,0.83022,1,,0,"synthetic_kiosk_p025",0.32438,0.48665,24.99041,1.3598,1,0.74758,0.47692,27.34658,1.32805,1,0,0,10,3.69621,1,3.69272,1,0.49812,1,953523.84599,1.04874,1.05719,0.00438,1,72.39654,1,1635.31908,0.82877,1001,0,0,1,1,25,1,1,0,0,"progress_indicator",0.45558,2.33266,9,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",19,0.31667,1028166666.66667,0.30137,0.16338,0.31667,0.1,12,1,0.29826,0.1594,1,0.31607,0.15555,2,,0,"synthetic_kiosk_p025",0.33825,0.49298,25.17617,1.22821,1,0.75229,0.48122,27.09283,1.32862,1,0,0,10,3.68016,1,3.63451,1,0.47795,1,958842.52305,1.04292,1.0572,0.00101,1,75.66321,1,1535.45986,0.79299,1001,0,0,1,1,25,1,1,0,0,"instruction_panel",0.69083,-1.34563,9,"synthetic_kiosk_p025",1,"dense","clear","public_service_kiosk_usability"
