"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_dense_clear_task",0,0,1.002e+09,0.20738,0.16271,0,0.15,1,1,0.20311,0.14962,1,0.19149,0.18101,1,,0,"synthetic_kiosk_p002",0.3265,0.48509,25.08195,1.28394,1,0.74737,0.48055,26.95299,1.3212,1,0,0,10,3.52561,1,3.5619,1,0.48892,1,886023.7861,1.12864,1.13349,0.00182,1,74.05534,1,1532.72847,0.8102,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0,0,0,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",1,0.01667,1002166666.66667,0.28832,0.14439,0,0.15,1,1,0.31526,0.12713,1,0.3012,0.14588,1,,0,"synthetic_kiosk_p002",0.32744,0.49415,25.23401,1.31425,1,0.75331,0.47581,27.05619,1.25321,1,0,0,10,3.5714,1,3.53341,1,0.48452,1,887865.7395,1.1263,1.1335,-0.00286,1,74.8684,1,1502.69983,0.80141,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.08299,-0.22264,0,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",2,0.03333,1002333333.33333,0.19123,0.19731,0,0.15,1,1,0.19705,0.18771,1,0.19926,0.19957,4,,0,"synthetic_kiosk_p002",0.3342,0.48867,25.05483,1.33437,1,0.74929,0.47477,27.2856,1.28621,1,0,0,10,3.53309,1,3.60965,1,0.49138,1,871308.13527,1.1477,1.13351,-0.0024,1,76.55925,1,1442.03241,0.78371,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.11058,2.64257,1,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",3,0.05,1002500000,0.26367,0.19623,0,0.15,1,1,0.25452,0.23344,1,0.27275,0.19935,3,,0,"synthetic_kiosk_p002",0.33361,0.4937,24.99091,1.33356,1,0.75122,0.4834,27.06702,1.26783,1,0,0,10,3.60632,1,3.54396,1,0.42532,1,883403.34722,1.13199,1.13352,-0.00102,1,75.58269,1,1453.25779,0.79383,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.07245,-0.01488,1,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",4,0.06667,1002666666.66667,0.23114,0.17168,0,0.15,1,1,0.23514,0.18238,1,0.21649,0.16262,4,,0,"synthetic_kiosk_p002",0.33375,0.48844,24.76503,1.34318,1,0.74876,0.4758,26.98528,1.28096,1,0,0,10,3.52183,1,3.5818,1,0.474,1,879361.05581,1.13719,1.13353,0.00045,1,76.80338,1,1505.81715,0.78122,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.04075,-2.49516,2,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",5,0.08333,1002833333.33333,0.23573,0.1586,0,0.15,1,1,0.25635,0.17012,1,0.24991,0.14969,3,,0,"synthetic_kiosk_p002",0.32243,0.48627,25.29108,1.3093,1,0.74664,0.47694,27.28099,1.28361,1,0,0,10,3.57853,1,3.60939,1,0.46212,1,892439.54427,1.12052,1.13355,-0.00284,1,74.27578,1,1571.89088,0.8078,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.01387,-1.2333,2,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",6,0.1,1.003e+09,0.25665,0.1572,0,0.15,1,1,0.25667,0.13704,1,0.25181,0.16356,3,,0,"synthetic_kiosk_p002",0.3337,0.49176,25.03668,1.29658,1,0.75307,0.48036,27.40202,1.30847,1,0,0,10,3.54139,1,3.57202,1,0.465,1,885336.67117,1.12951,1.13356,0.00068,1,74.01761,1,1726.36481,0.81062,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.02097,-0.06679,3,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",7,0.11667,1003166666.66667,0.25425,0.19319,0,0.15,1,1,0.24176,0.19917,1,0.25434,0.18903,1,,0,"synthetic_kiosk_p002",0.32941,0.48713,24.99085,1.26085,1,0.74885,0.48809,27.15873,1.27049,1,0,0,10,3.60275,1,3.63778,1,0.45924,1,878850.36263,1.13785,1.13357,0.00072,1,75.15441,1,1878.13659,0.79836,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.03608,1.63752,3,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",8,0.13333,1003333333.33333,0.2753,0.10252,0,0.15,1,1,0.24996,0.09914,1,0.26649,0.09297,4,,0,"synthetic_kiosk_p002",0.33523,0.48527,25.0595,1.31635,1,0.74955,0.48068,27.14839,1.28466,1,0,0,10,3.59793,1,3.57435,1,0.53096,1,878177.75905,1.13872,1.13358,-0.0018,1,73.83434,1,2099.00737,0.81263,1001,0,0,1,1,2,1,1,0,0,"instruction_panel",0.09309,-1.34264,4,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",9,0.15,1003500000,0.1326,0.88094,0.15,0.01667,2,1,0.13206,0.87567,1,0.12849,0.86201,3,,0,"synthetic_kiosk_p002",0.32284,0.48838,25.04468,1.35917,1,0.75307,0.47827,27.4327,1.3076,1,0,0,10,3.55838,1,3.57218,1,0.45698,1,884802.67181,1.1302,1.13359,0.00044,1,74.24853,1,2407.58313,0.8081,1001,0,0,1,1,2,1,1,0,0,"progress_indicator",0.79139,1.75211,4,"synthetic_kiosk_p002",1,"dense","clear","public_service_kiosk_usability"
