"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_dense_ambiguous_task",0,0,1.006e+09,0.2829,0.17714,0,0.05,1,1,0.28444,0.17211,1,0.29217,0.19292,4,,0,"synthetic_kiosk_p006",0.33115,0.49073,25.61273,1.26982,1,0.74984,0.4748,27.77867,1.26439,1,0,0,10,3.89477,1,3.89568,1,0.64975,1,767562.88754,1.30282,1.29732,-0.00354,1,71.36333,1,1467.62692,0.84077,1001,0,0,1,1,6,1,1,0,0,"instruction_panel",0,0,0,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",1,0.01667,1006166666.66667,0.31119,0.13327,0,0.05,1,1,0.31616,0.12801,1,0.32381,0.12851,0,,0,"synthetic_kiosk_p006",0.33253,0.49307,25.62231,1.29896,1,0.76125,0.47381,27.93871,1.37513,1,0,0,10,3.87807,1,3.87025,1,0.67479,1,768012.98143,1.30206,1.29734,0.00274,1,70.53147,1,1542.65669,0.85068,1001,0,0,1,1,6,1,1,0,0,"instruction_panel",0.05221,-0.9981,0,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",2,0.03333,1006333333.33333,0.25455,0.13844,0,0.05,1,1,0.26583,0.15986,1,0.24997,0.13375,0,,0,"synthetic_kiosk_p006",0.32025,0.48767,25.87851,1.25452,1,0.75179,0.48287,28.01498,1.33687,1,0,0,10,3.94991,1,3.88428,1,0.64965,1,770471.34837,1.29791,1.29735,-0.00374,1,71.03159,1,1586.53064,0.84469,1001,0,0,1,1,6,1,1,0,0,"instruction_panel",0.05688,3.05052,1,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",3,0.05,1006500000,0.50137,0.54149,0.05,0.03333,2,1,0.5033,0.54833,1,0.49934,0.54607,3,,0,"synthetic_kiosk_p006",0.32623,0.49374,25.71376,1.27151,1,0.7494,0.48364,27.75832,1.29081,1,0,0,10,3.94516,1,3.90747,1,0.677,1,767685.42727,1.30262,1.29736,0.00278,1,70.99391,1,1510.76406,0.84514,1001,0,0,1,1,6,1,1,0,0,"task_form",0.47263,1.02133,1,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",4,0.06667,1006666666.66667,0.54598,0.4834,0.05,0.03333,2,1,0.53906,0.49338,1,0.52931,0.48347,1,,0,"synthetic_kiosk_p006",0.33418,0.48466,25.7887,1.30449,1,0.75073,0.4823,27.85584,1.27084,1,0,0,10,3.88902,1,3.92477,1,0.65676,1,769483.14739,1.29957,1.29737,0.00301,1,68.42423,1,1472.28897,0.87688,1001,0,0,1,1,6,1,1,0,0,"task_form",0.07324,-0.91602,2,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",5,0.08333,1006833333.33333,0.21071,0.12961,0.08333,0.06667,3,1,0.20832,0.14557,1,0.20801,0.13111,4,,0,"synthetic_kiosk_p006",0.33258,0.49462,25.79721,1.29877,1,0.74944,0.47043,27.45773,1.34506,1,0,0,10,3.90716,1,3.86769,1,0.67243,1,766003.14239,1.30548,1.29738,0.00048,1,71.2012,1,1529.93618,0.84268,1001,0,0,1,1,6,1,1,0,0,"instruction_panel",0.48741,-2.32932,2,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",6,0.1,1.007e+09,0.28292,0.20588,0.08333,0.06667,3,1,0.31047,0.20931,1,0.24689,0.2143,3,,0,"synthetic_kiosk_p006",0.32808,0.48996,25.54352,1.28174,1,0.7414,0.47969,27.81721,1.25648,1,0,0,10,3.9301,1,3.94096,1,0.65354,1,771475.68828,1.29622,1.29739,-0.00283,1,69.28541,1,1618.15582,0.86598,1001,0,0,1,1,6,1,1,0,0,"instruction_panel",0.10502,0.81272,3,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",7,0.11667,1007166666.66667,0.23519,0.16673,0.08333,0.06667,3,1,0.24651,0.17594,1,0.24943,0.17959,0,,0,"synthetic_kiosk_p006",0.32954,0.48839,26.03297,1.28704,1,0.75377,0.48267,27.69141,1.32173,1,0,0,10,3.93872,1,3.87779,1,0.65434,1,772870.5763,1.29388,1.29741,0.00019,1,69.6998,1,1756.54264,0.86083,1001,0,0,1,1,6,1,1,0,0,"instruction_panel",0.06173,-2.45463,3,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",8,0.13333,1007333333.33333,0.17366,0.16926,0.08333,0.06667,3,1,0.16103,0.17153,1,0.16648,0.16616,4,,0,"synthetic_kiosk_p006",0.33091,0.4949,25.86376,1.32118,1,0.74364,0.48392,27.66012,1.31831,1,0,0,10,3.88964,1,3.87403,1,0.63767,1,770779.97554,1.29739,1.29742,-0.00129,1,69.64882,1,1984.29315,0.86146,1001,0,0,1,1,6,1,1,0,0,"instruction_panel",0.06158,3.10047,4,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
1,"kiosk_dense_ambiguous_task",9,0.15,1007500000,0.20392,0.82024,0.15,0.01667,4,1,0.18843,0.80742,1,0.2079,0.82978,3,,0,"synthetic_kiosk_p006",0.32746,0.49448,25.91327,1.30237,1,0.74765,0.48168,27.72192,1.3047,1,0,0,10,3.96594,1,3.86572,1,0.64655,1,765196.33905,1.30685,1.29743,0.00387,1,68.89578,1,2215.8659,0.87088,1001,0,0,1,1,6,1,1,0,0,"progress_indicator",0.65169,1.52433,4,"synthetic_kiosk_p006",1,"dense","ambiguous","public_service_kiosk_usability"
