"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_dense_clear_task",0,0,1.005e+09,0.15733,0.12859,0,0.03333,1,1,0.15386,0.14123,1,0.15004,0.12636,0,,0,"synthetic_kiosk_p005",0.33331,0.48273,25.47195,1.27796,1,0.74596,0.47879,26.78155,1.30564,1,0,0,10,3.60437,1,3.5079,1,0.46082,1,885802.38609,1.12892,1.12218,-0.00196,1,67.43544,1,1511.30179,0.88974,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0,0,0,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",1,0.01667,1005166666.66667,0.27226,0.15438,0,0.03333,1,1,0.28968,0.15699,1,0.25924,0.16039,1,,0,"synthetic_kiosk_p005",0.32862,0.48767,25.27208,1.32072,1,0.75361,0.47889,27.31001,1.26653,1,0,0,10,3.53553,1,3.60431,1,0.47888,1,884158.1548,1.13102,1.12219,-0.00177,1,69.40944,1,1487.03147,0.86444,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0.11778,0.22081,0,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",2,0.03333,1005333333.33333,0.16281,0.76677,0.03333,0.01667,2,1,0.15954,0.75294,1,0.14233,0.77368,2,,0,"synthetic_kiosk_p005",0.33101,0.49438,25.00687,1.2835,1,0.75089,0.48149,27.17992,1.31197,1,0,0,10,3.55309,1,3.59279,1,0.48202,1,902532.69891,1.10799,1.1222,0.00045,1,68.09596,1,1461.68422,0.88111,1001,0,0,1,1,5,1,1,0,0,"progress_indicator",0.62209,1.74764,1,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",3,0.05,1005500000,0.47102,0.3974,0.05,0.01667,3,1,0.51313,0.38504,1,0.47266,0.3795,0,,0,"synthetic_kiosk_p005",0.3323,0.48136,25.32288,1.25663,1,0.74492,0.48108,27.41671,1.288,1,0,0,10,3.59878,1,3.51627,1,0.52461,1,902386.68434,1.10817,1.12221,0.00101,1,68.08692,1,1477.53564,0.88123,1001,0,0,1,1,5,1,1,0,0,"task_form",0.48107,-0.87542,1,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",4,0.06667,1005666666.66667,0.28132,0.14,0.06667,0.25,4,1,0.27784,0.15267,1,0.27659,0.14591,0,,0,"synthetic_kiosk_p005",0.32778,0.48336,25.31474,1.22171,1,0.75088,0.48573,27.22925,1.28723,1,0,0,10,3.55953,1,3.61277,1,0.48587,1,890813.51644,1.12257,1.12223,-7e-05,1,67.37511,1,1510.06684,0.89054,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0.31975,-2.20592,2,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",5,0.08333,1005833333.33333,0.28086,0.15997,0.06667,0.25,4,1,0.29196,0.16016,1,0.2896,0.16018,2,,0,"synthetic_kiosk_p005",0.33061,0.4848,24.8949,1.32767,1,0.75442,0.47804,27.33241,1.27093,1,0,0,10,3.57294,1,3.59574,1,0.48724,1,888127.6554,1.12596,1.12224,-0.00464,1,68.75716,1,1571.76287,0.87264,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0.01997,1.59363,2,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",6,0.1,1.006e+09,0.16465,0.18719,0.06667,0.25,4,1,0.17275,0.18028,1,0.16031,0.19333,2,,0,"synthetic_kiosk_p005",0.32999,0.49223,25.03871,1.29438,1,0.75158,0.47591,27.06838,1.26974,1,0,0,10,3.55389,1,3.6042,1,0.45934,1,873693.28537,1.14457,1.12225,0.00036,1,67.85723,1,1617.77953,0.88421,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0.11936,2.9115,3,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",7,0.11667,1006166666.66667,0.26217,0.21695,0.06667,0.25,4,1,0.26292,0.22749,1,0.28721,0.22441,4,,0,"synthetic_kiosk_p005",0.32632,0.4868,24.93611,1.30866,1,0.76047,0.48155,27.19771,1.25019,1,0,0,10,3.57691,1,3.59328,1,0.41716,1,882157.86122,1.13358,1.12226,-0.00313,1,67.79159,1,1740.98181,0.88507,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0.10196,0.29616,3,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",8,0.13333,1006333333.33333,0.24907,0.16304,0.06667,0.25,4,1,0.27158,0.16268,1,0.24239,0.15964,4,,0,"synthetic_kiosk_p005",0.32953,0.49403,25.19827,1.28969,1,0.7515,0.47588,27.22947,1.3015,1,0,0,10,3.54007,1,3.60748,1,0.47144,1,890496.90859,1.12297,1.12227,-0.00511,1,68.80798,1,1924.96468,0.87199,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0.05547,-1.80911,4,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",9,0.15,1006500000,0.23597,0.19906,0.06667,0.25,4,1,0.23156,0.18023,1,0.24229,0.19524,2,,0,"synthetic_kiosk_p005",0.3302,0.49168,24.96321,1.29148,1,0.75813,0.48359,27.21107,1.28795,1,0,0,10,3.54231,1,3.58772,1,0.43188,1,887147.30056,1.12721,1.12228,-0.00178,1,68.29724,1,2072.24503,0.87851,1001,0,0,1,1,5,1,1,0,0,"instruction_panel",0.03833,1.91975,4,"synthetic_kiosk_p005",1,"dense","clear","public_service_kiosk_usability"
