"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_simple_clear_task",0,0,1.015e+09,0.16849,0.79006,0,0.01667,1,1,0.18238,0.8069,1,0.16034,0.78849,0,,0,"synthetic_kiosk_p015",0.32986,0.48768,25.45438,1.35644,1,0.75311,0.4853,27.23877,1.36532,1,0,0,10,3.63546,1,3.66563,1,0.36839,1,798477.10685,1.25238,1.23562,-0.00349,1,73.45369,1,1472.62562,0.81684,1001,0,0,0,1,15,1,1,0,0,"progress_indicator",0,0,0,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",1,0.01667,1015166666.66667,0.23374,0.17103,0.01667,0.03333,2,1,0.22588,0.16757,1,0.25706,0.16543,4,,0,"synthetic_kiosk_p015",0.32944,0.4913,25.16259,1.27182,1,0.75181,0.48227,27.19182,1.28346,1,0,0,10,3.54455,1,3.54665,1,0.36347,1,812297.59308,1.23108,1.23563,0.00066,1,73.21594,1,1502.35317,0.81949,1001,0,0,0,1,15,1,1,0,0,"instruction_panel",0.62246,-1.46578,0,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",2,0.03333,1015333333.33333,0.24739,0.17673,0.01667,0.03333,2,1,0.23529,0.17599,1,0.25065,0.17589,3,,0,"synthetic_kiosk_p015",0.33393,0.48715,25.31224,1.26965,1,0.74959,0.47436,27.11352,1.35143,1,0,0,10,3.64745,1,3.56259,1,0.33409,1,813508.61514,1.22924,1.23565,-0.00073,1,74.00228,1,1523.30898,0.81079,1001,0,0,0,1,15,1,1,0,0,"instruction_panel",0.01479,0.39523,1,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",3,0.05,1015500000,0.48816,0.46595,0.05,0.01667,3,1,0.49205,0.47937,1,0.47776,0.46343,0,,0,"synthetic_kiosk_p015",0.32408,0.49548,25.20277,1.33576,1,0.74911,0.46803,27.30934,1.25695,1,0,0,10,3.61379,1,3.59793,1,0.3839,1,804933.01642,1.24234,1.23566,0.00131,1,72.79882,1,1540.54901,0.82419,1001,0,0,0,1,15,1,1,0,0,"task_form",0.37632,0.87657,1,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",4,0.06667,1015666666.66667,0.2529,0.20805,0.06667,0.01667,4,1,0.23923,0.19971,1,0.25393,0.22047,0,,0,"synthetic_kiosk_p015",0.32832,0.49149,25.30512,1.29993,1,0.75142,0.4839,27.43167,1.2851,1,0,0,10,3.57855,1,3.62155,1,0.32357,1,817198.72864,1.22369,1.23567,-0.00318,1,73.24327,1,1520.9647,0.81919,1001,0,0,0,1,15,1,1,0,0,"instruction_panel",0.34909,-2.31031,2,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",5,0.08333,1015833333.33333,0.49572,0.50627,0.08333,0.01667,5,1,0.48016,0.48865,1,0.49124,0.50112,1,,0,"synthetic_kiosk_p015",0.32381,0.49411,25.25383,1.30777,1,0.74767,0.47727,27.42456,1.29049,1,0,0,10,3.54404,1,3.64024,1,0.34019,1,803257.04233,1.24493,1.23568,0.0039,1,72.26866,1,1606.72696,0.83024,1001,0,0,0,1,15,1,1,0,0,"task_form",0.38457,0.88745,2,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",6,0.1,1.016e+09,0.2406,0.18448,0.1,0.18333,6,1,0.21638,0.1991,1,0.23261,0.18408,0,,0,"synthetic_kiosk_p015",0.33232,0.49035,25.3811,1.36906,1,0.73902,0.47921,27.11688,1.30575,1,0,0,10,3.54285,1,3.55399,1,0.34623,1,816454.08001,1.22481,1.23569,0.00273,1,71.5769,1,1659.31911,0.83826,1001,0,0,0,1,15,1,1,0,0,"instruction_panel",0.41065,-2.24113,3,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",7,0.11667,1016166666.66667,0.21462,0.1599,0.1,0.18333,6,1,0.22617,0.15371,1,0.18982,0.15492,0,,0,"synthetic_kiosk_p015",0.32862,0.48383,25.09253,1.32089,1,0.75913,0.47809,27.59913,1.25885,1,0,0,10,3.58621,1,3.63197,1,0.35178,1,813253.55129,1.22963,1.2357,0.00291,1,71.95315,1,1833.68448,0.83388,1001,0,0,0,1,15,1,1,0,0,"instruction_panel",0.03576,-2.38383,3,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",8,0.13333,1016333333.33333,0.26898,0.21291,0.1,0.18333,6,1,0.27224,0.20183,1,0.27198,0.21518,1,,0,"synthetic_kiosk_p015",0.33132,0.4876,25.26314,1.25605,1,0.74467,0.47932,27.04155,1.33586,1,0,0,10,3.58773,1,3.55117,1,0.37321,1,797676.08062,1.25364,1.23572,0.0013,1,71.84152,1,2037.16079,0.83517,1001,0,0,0,1,15,1,1,0,0,"instruction_panel",0.07592,0.77294,4,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
1,"kiosk_simple_clear_task",9,0.15,1016500000,0.22683,0.21528,0.1,0.18333,6,1,0.22035,0.20727,1,0.22589,0.20521,1,,0,"synthetic_kiosk_p015",0.32937,0.49416,24.97685,1.30979,1,0.75227,0.48052,27.29464,1.30512,1,0,0,10,3.5196,1,3.63732,1,0.36201,1,815882.67111,1.22567,1.23573,-0.00338,1,71.84636,1,2303.43796,0.83512,1001,0,0,0,1,15,1,1,0,0,"instruction_panel",0.04221,3.08547,4,"synthetic_kiosk_p015",1,"simple","clear","public_service_kiosk_usability"
