"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_dense_clear_task",0,0,1.004e+09,0.2298,0.13957,0,0.01667,1,1,0.24317,0.14774,1,0.22817,0.14003,0,,0,"synthetic_kiosk_p004",0.32932,0.48807,25.70243,1.3374,1,0.74786,0.48156,27.71728,1.30771,1,0,0,10,3.90256,1,3.87803,1,0.47085,1,952323.15706,1.05006,1.04563,0.00331,1,82.71664,1,1539.62762,0.72537,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0,0,0,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",1,0.01667,1004166666.66667,0.13822,0.84307,0.01667,0.01667,2,1,0.15997,0.84686,1,0.12498,0.84741,2,,0,"synthetic_kiosk_p004",0.32913,0.48898,25.74716,1.29364,1,0.74975,0.48356,28.00715,1.28493,1,0,0,10,3.84387,1,3.88226,1,0.52949,1,955059.90718,1.04705,1.04564,-8e-04,1,83.56681,1,1539.65657,0.71799,1001,0,0,1,1,4,1,1,0,0,"progress_indicator",0.70944,1.70025,0,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",2,0.03333,1004333333.33333,0.24016,0.16836,0.03333,0.08333,3,1,0.24626,0.12417,1,0.23967,0.15361,4,,0,"synthetic_kiosk_p004",0.32836,0.48409,25.80432,1.3339,1,0.75025,0.48517,27.59185,1.28405,1,0,0,10,3.85038,1,3.94233,1,0.44407,1,958321.91619,1.04349,1.04565,0.00535,1,84.22904,1,1544.04856,0.71234,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.68236,-1.42084,1,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",3,0.05,1004500000,0.27707,0.24263,0.03333,0.08333,3,1,0.27885,0.2518,1,0.27897,0.25811,0,,0,"synthetic_kiosk_p004",0.32478,0.49064,25.70739,1.3251,1,0.74931,0.4747,27.66313,1.32649,1,0,0,10,3.86636,1,3.87783,1,0.45394,1,962055.99284,1.03944,1.04566,-2e-04,1,82.0705,1,1497.5979,0.73108,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.08293,1.10957,1,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",4,0.06667,1004666666.66667,0.27279,0.19039,0.03333,0.08333,3,1,0.2638,0.19892,1,0.26844,0.19905,4,,0,"synthetic_kiosk_p004",0.3257,0.48584,25.95779,1.32747,1,0.74887,0.4744,27.73477,1.26357,1,0,0,10,3.83981,1,3.86246,1,0.4851,1,948529.85326,1.05426,1.04567,0.00154,1,82.95005,1,1552.24076,0.72333,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.05241,-1.65252,2,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",5,0.08333,1004833333.33333,0.27896,0.16023,0.03333,0.08333,3,1,0.28384,0.14575,1,0.2967,0.14783,3,,0,"synthetic_kiosk_p004",0.33238,0.49273,25.64714,1.29156,1,0.74823,0.48061,27.85207,1.28123,1,0,0,10,3.86418,1,3.86283,1,0.45524,1,965415.07861,1.03582,1.04569,-0.00191,1,81.82324,1,1635.67251,0.73329,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.03079,-1.36897,2,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",6,0.1,1.005e+09,0.2072,0.2113,0.03333,0.08333,3,1,0.2209,0.1949,1,0.21442,0.20418,3,,0,"synthetic_kiosk_p004",0.32387,0.49226,25.70225,1.28836,1,0.75197,0.48614,27.76584,1.25957,1,0,0,10,3.81253,1,3.88596,1,0.47323,1,954182.05561,1.04802,1.0457,-0.00029,1,82.93225,1,1799.9623,0.72348,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.08809,2.52308,3,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",7,0.11667,1005166666.66667,0.50828,0.4784,0.11667,0.01667,4,1,0.51012,0.46284,1,0.48104,0.49021,4,,0,"synthetic_kiosk_p004",0.32636,0.48982,26.03079,1.29415,1,0.75354,0.48073,27.69303,1.30777,1,0,0,10,3.94318,1,3.82216,1,0.443,1,987049.32327,1.01312,1.04571,0.00195,1,83.16018,1,2112.66468,0.7215,1001,0,0,1,1,4,1,1,0,0,"task_form",0.40248,0.72565,3,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",8,0.13333,1005333333.33333,0.24417,0.13685,0.13333,0.1,5,1,0.24841,0.13616,1,0.24149,0.12879,1,,0,"synthetic_kiosk_p004",0.32862,0.48864,25.69834,1.3148,1,0.75241,0.48281,27.64469,1.32362,1,0,0,10,3.90426,1,3.78901,1,0.46262,1,953200.13887,1.0491,1.04572,-0.0049,1,82.76672,1,2372.60571,0.72493,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.43175,-2.22903,4,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",9,0.15,1005500000,0.26476,0.2397,0.13333,0.1,5,1,0.26836,0.24179,1,0.25887,0.24631,0,,0,"synthetic_kiosk_p004",0.32442,0.4885,25.70764,1.37653,1,0.7438,0.48166,27.71464,1.27503,1,0,0,10,3.87751,1,3.95969,1,0.53139,1,941105.67438,1.06258,1.04573,0.00254,1,83.82249,1,2515.14033,0.7158,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.10489,1.37315,4,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",10,0.16667,1005666666.66667,0.17794,0.1888,0.13333,0.1,5,1,0.16053,0.18915,1,0.19446,0.19516,1,,0,"synthetic_kiosk_p004",0.3252,0.49205,25.48262,1.26359,1,0.74875,0.47492,27.87457,1.30529,1,0,0,10,3.86315,1,3.87504,1,0.48105,1,962291.16781,1.03919,1.04574,6e-05,1,82.70405,1,2679.84388,0.72548,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.10064,-2.61136,5,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",11,0.18333,1005833333.33333,0.2084,0.18297,0.13333,0.1,5,1,0.20138,0.186,1,0.22106,0.17018,3,,0,"synthetic_kiosk_p004",0.33711,0.4884,25.97043,1.31252,1,0.75312,0.47953,27.4838,1.3635,1,0,0,10,3.8622,1,3.7862,1,0.55227,1,958582.4882,1.04321,1.04576,-0.0025,1,84.27507,1,2444.74498,0.71195,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.03101,-0.1891,5,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",12,0.2,1.006e+09,0.26753,0.15272,0.13333,0.1,5,1,0.27804,0.13533,1,0.25694,0.14404,1,,0,"synthetic_kiosk_p004",0.32889,0.48725,26.01726,1.31181,1,0.75238,0.48883,27.89319,1.29548,1,0,0,10,3.94274,1,3.83686,1,0.44356,1,968051.5457,1.033,1.04577,-0.00052,1,85.08684,1,2313.11094,0.70516,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.06642,-0.47291,6,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",13,0.21667,1006166666.66667,0.21062,0.16224,0.13333,0.1,5,1,0.20382,0.15035,1,0.20792,0.16171,0,,0,"synthetic_kiosk_p004",0.32706,0.48204,25.59595,1.27208,1,0.75162,0.47822,27.67508,1.34053,1,0,0,10,3.84865,1,3.84065,1,0.45623,1,955526.43038,1.04654,1.04578,0.00293,1,84.08598,1,2023.70711,0.71356,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.05769,2.97587,6,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",14,0.23333,1006333333.33333,0.50716,0.52164,0.23333,0.01667,6,1,0.50468,0.49928,1,0.51159,0.52735,3,,0,"synthetic_kiosk_p004",0.32892,0.48844,25.61535,1.36785,1,0.75555,0.47576,28.08019,1.32589,1,0,0,10,3.87443,1,3.93653,1,0.53621,1,958360.59813,1.04345,1.04579,0.0063,1,83.31509,1,1738.69973,0.72016,1001,0,0,1,1,4,1,1,0,0,"task_form",0.46594,0.88094,7,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",15,0.25,1006500000,0,0,0.25,0.05,7,0,0,0,0,0,0.01493,0,,0,"synthetic_kiosk_p004",0.33016,0.48965,18.08857,1.31282,0,0.74668,0.48166,19.98939,1.33539,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,1,1,4,1,0,0,0,"instruction_panel",0.41065,-2.11325,7,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",16,0.26667,1006666666.66667,0.21687,0.25281,0.25,0.05,7,1,0.19319,0.22498,1,0.19863,0.25287,1,,0,"synthetic_kiosk_p004",0.33005,0.48722,25.77433,1.28194,1,0.74717,0.47829,27.74421,1.27984,1,0,0,10,3.86987,1,3.87273,1,0.48753,1,957267.72161,1.04464,1.04581,-0.00074,1,83.56375,1,1560.13649,0.71801,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.11401,2.32787,8,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",17,0.28333,1006833333.33333,0.23944,0.16363,0.25,0.05,7,1,0.21712,0.1751,1,0.22719,0.1542,4,,0,"synthetic_kiosk_p004",0.33169,0.48616,25.61223,1.2587,1,0.74813,0.47565,27.84926,1.28635,1,0,0,10,3.84932,1,3.84878,1,0.49998,1,944811.13122,1.05841,1.04583,0.00458,1,82.00752,1,1602.47454,0.73164,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.092,-1.32286,8,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",18,0.3,1.007e+09,0.52675,0.50245,0.3,0.01667,8,1,0.54204,0.50194,1,0.52725,0.49726,0,,0,"synthetic_kiosk_p004",0.32762,0.48398,25.85696,1.3337,1,0.756,0.48322,27.69585,1.29698,1,0,0,10,3.92597,1,3.94559,1,0.45299,1,958423.64253,1.04338,1.04584,-0.00283,1,83.54009,1,1469.74838,0.71822,1001,0,0,1,1,4,1,1,0,0,"task_form",0.44424,0.86749,9,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",19,0.31667,1007166666.66667,0.26099,0.19275,0.31667,0.03333,9,1,0.24442,0.21221,1,0.2757,0.18778,2,,0,"synthetic_kiosk_p004",0.32842,0.49268,25.98447,1.31486,1,0.74886,0.48309,27.78896,1.32406,1,0,0,10,3.87124,1,3.87913,1,0.48082,1,948190.14373,1.05464,1.04585,0.00035,1,83.41144,1,1633.26877,0.71933,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.40809,-2.27998,9,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",20,0.33333,1007333333.33333,0.27863,0.15984,0.31667,0.03333,9,1,0.29844,0.15578,1,0.28139,0.18939,0,,0,"synthetic_kiosk_p004",0.33379,0.48964,25.61468,1.30573,1,0.75022,0.47751,27.84215,1.30444,1,0,0,10,3.82857,1,3.90227,1,0.48663,1,950260.27322,1.05234,1.04586,-0.00109,1,83.46147,1,1562.13119,0.71889,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.03734,-1.07891,10,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",21,0.35,1007500000,0.20207,0.83654,0.35,0.01667,10,1,0.19583,0.81706,1,0.20407,0.84162,1,,0,"synthetic_kiosk_p004",0.3293,0.48874,25.79593,1.33604,1,0.75812,0.47361,27.61404,1.29733,1,0,0,10,3.82237,1,3.84886,1,0.42614,1,961778.98888,1.03974,1.04587,0.0055,1,82.44302,1,1552.84048,0.72778,1001,0,0,1,1,4,1,1,0,0,"progress_indicator",0.68101,1.68345,10,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",22,0.36667,1007666666.66667,0.29459,0.19961,0.36667,0.01667,11,1,0.2652,0.19841,1,0.30611,0.20405,0,,0,"synthetic_kiosk_p004",0.33073,0.49028,25.71635,1.29837,1,0.74982,0.48178,27.80876,1.28372,1,0,0,10,3.86642,1,3.80684,1,0.46862,1,949127.57491,1.0536,1.04588,-0.00305,1,82.20085,1,1549.00389,0.72992,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.64362,-1.42655,11,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",23,0.38333,1007833333.33333,0.18067,0.81404,0.38333,0.01667,12,1,0.19412,0.82408,1,0.21497,0.81496,2,,0,"synthetic_kiosk_p004",0.33432,0.49025,25.57532,1.31226,1,0.75117,0.4736,27.62793,1.33308,1,0,0,10,3.85061,1,3.9114,1,0.50143,1,970116.14637,1.0308,1.0459,-0.00364,1,83.07197,1,1591.28914,0.72227,1001,0,0,1,1,4,1,1,0,0,"progress_indicator",0.62491,1.75412,11,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",24,0.4,1.008e+09,0.22765,0.22792,0.4,0.01667,13,1,0.21506,0.21828,1,0.22821,0.21913,4,,0,"synthetic_kiosk_p004",0.33042,0.49022,25.94526,1.26182,1,0.74625,0.48096,28.06445,1.27813,1,0,0,10,3.89968,1,3.9154,1,0.43434,1,953849.32507,1.04838,1.04591,-0.00558,1,82.79939,1,1607.34904,0.72464,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.58801,-1.4908,12,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",25,0.41667,1008166666.66667,0.18644,0.82,0.41667,0.01667,14,1,0.19164,0.81867,1,0.18629,0.81669,3,,0,"synthetic_kiosk_p004",0.33194,0.4878,25.75925,1.30626,1,0.75105,0.48101,27.62297,1.28058,1,0,0,10,3.89237,1,3.85806,1,0.50567,1,956219.34906,1.04579,1.04592,0.00317,1,83.88086,1,1581.38573,0.7153,1001,0,0,1,1,4,1,1,0,0,"progress_indicator",0.59352,1.64029,12,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",26,0.43333,1008333333.33333,0.29624,0.19504,0.43333,0.06667,15,1,0.28132,0.2048,1,0.29603,0.20248,4,,0,"synthetic_kiosk_p004",0.32958,0.48604,25.72738,1.29891,1,0.7477,0.47624,27.65733,1.29069,1,0,0,10,3.85405,1,3.88271,1,0.4765,1,957165.99022,1.04475,1.04593,-0.00039,1,82.25649,1,1608.00807,0.72943,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.63453,-1.39688,13,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",27,0.45,1008500000,0.2484,0.1775,0.43333,0.06667,15,1,0.24632,0.15845,1,0.24496,0.17131,3,,0,"synthetic_kiosk_p004",0.33351,0.48695,25.73801,1.27471,1,0.74063,0.48336,27.957,1.32313,1,0,0,10,3.89478,1,3.92386,1,0.52766,1,950139.28445,1.05248,1.04594,-0.00122,1,82.91536,1,1743.01159,0.72363,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.05096,-2.79009,13,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",28,0.46667,1008666666.66667,0.26344,0.15995,0.43333,0.06667,15,1,0.30012,0.17264,1,0.25237,0.16223,0,,0,"synthetic_kiosk_p004",0.33377,0.49129,25.92505,1.2284,1,0.75379,0.47869,27.52726,1.3072,1,0,0,10,3.93005,1,3.8619,1,0.45572,1,951990.07697,1.05043,1.04595,0.00572,1,83.38918,1,1974.77158,0.71952,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.02312,-0.86215,14,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
1,"kiosk_dense_clear_task",29,0.48333,1008833333.33333,0.33576,0.17443,0.43333,0.06667,15,1,0.34864,0.15837,1,0.36092,0.17598,4,,0,"synthetic_kiosk_p004",0.33254,0.48454,25.96558,1.30286,1,0.75186,0.47317,27.73209,1.29247,1,0,0,10,3.90989,1,3.85545,1,0.49329,1,950945.91408,1.05158,1.04597,0.00457,1,80.60267,1,2274.07739,0.74439,1001,0,0,1,1,4,1,1,0,0,"instruction_panel",0.07375,0.19762,14,"synthetic_kiosk_p004",1,"dense","clear","public_service_kiosk_usability"
