"MEDIA_ID","MEDIA_NAME","CNT","TIME","TIME_TICK","FPOGX","FPOGY","FPOGS","FPOGD","FPOGID","FPOGV","BPOGX","BPOGY","BPOGV","CX","CY","CS","KB","KBS","USER","LPCX","LPCY","LPD","LPS","LPV","RPCX","RPCY","RPD","RPS","RPV","BKID","BKDUR","BKPMIN","LPMM","LPMMV","RPMM","RPMMV","DIAL","DIALV","GSR","GSR_US","GSR_US_TONIC","GSR_US_PHASIC","GSRV","HR","HRV","HRP","IBI","TTL0","TTL1","TTL2","TTL3","TTL4","TTL5","TTL6","TTLV","PIXS","PIXV","AOI","SACCADE_MAG","SACCADE_DIR","VID_FRAME","participant_id","task_order","interface_complexity","feedback_clarity","synthetic_scenario"
1,"kiosk_simple_ambiguous_task",0,0,1.035e+09,0.30314,0.1581,0,0.01667,1,1,0.28137,0.17223,1,0.32136,0.15125,0,,0,"synthetic_kiosk_p035",0.32813,0.49334,25.26683,1.32056,1,0.75724,0.48674,27.41484,1.32595,1,0,0,10,3.70855,1,3.73778,1,0.54717,1,777633.82704,1.28595,1.29144,0.00098,1,72.36047,1,1486.46783,0.82918,1001,0,0,0,1,35,1,1,0,0,"instruction_panel",0,0,0,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",1,0.01667,1035166666.66667,0.49889,0.45515,0.01667,0.01667,2,1,0.46177,0.46865,1,0.50006,0.47171,3,,0,"synthetic_kiosk_p035",0.33346,0.48651,25.35798,1.31912,1,0.75095,0.48385,27.34009,1.32011,1,0,0,10,3.70223,1,3.65758,1,0.54205,1,772714.49646,1.29414,1.29145,0.00314,1,73.3343,1,1459.27209,0.81817,1001,0,0,0,1,35,1,1,0,0,"task_form",0.35575,0.98814,0,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",2,0.03333,1035333333.33333,0.29654,0.17178,0.03333,0.01667,3,1,0.30045,0.15959,1,0.29274,0.16651,1,,0,"synthetic_kiosk_p035",0.32779,0.49574,25.29153,1.31474,1,0.74199,0.48071,27.23467,1.28707,1,0,0,10,3.68627,1,3.63852,1,0.52856,1,770682.92914,1.29755,1.29146,0.00113,1,72.48428,1,1468.30549,0.82777,1001,0,0,0,1,35,1,1,0,0,"instruction_panel",0.3482,-2.1909,1,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",3,0.05,1035500000,0.48823,0.46995,0.05,0.01667,4,1,0.49339,0.49239,1,0.48896,0.48072,3,,0,"synthetic_kiosk_p035",0.33001,0.49042,25.35028,1.29957,1,0.74995,0.48673,27.41379,1.25943,1,0,0,10,3.76149,1,3.73101,1,0.52183,1,771932.61514,1.29545,1.29147,0.00532,1,72.53069,1,1517.19414,0.82724,1001,0,0,0,1,35,1,1,0,0,"task_form",0.35448,0.99944,1,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",4,0.06667,1035666666.66667,0.23215,0.14343,0.06667,0.08333,5,1,0.22904,0.15203,1,0.22421,0.1486,2,,0,"synthetic_kiosk_p035",0.32817,0.49543,25.56137,1.33459,1,0.74637,0.48161,27.21862,1.30991,1,0,0,10,3.77784,1,3.65931,1,0.51311,1,777133.39884,1.28678,1.29149,0.00654,1,72.25688,1,1486.21207,0.83037,1001,0,0,0,1,35,1,1,0,0,"instruction_panel",0.41496,-2.23587,2,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",5,0.08333,1035833333.33333,0.2117,0.13529,0.06667,0.08333,5,1,0.18755,0.15984,1,0.22076,0.13535,4,,0,"synthetic_kiosk_p035",0.32863,0.48805,25.42879,1.26674,1,0.74827,0.48296,27.21091,1.27544,1,0,0,10,3.69392,1,3.76458,1,0.51812,1,769444.55525,1.29964,1.2915,-0.00188,1,72.34445,1,1597.47507,0.82937,1001,0,0,0,1,35,1,1,0,0,"instruction_panel",0.02202,-2.7627,2,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",6,0.1,1.036e+09,0.22505,0.18146,0.06667,0.08333,5,1,0.19227,0.18633,1,0.22194,0.17873,2,,0,"synthetic_kiosk_p035",0.32556,0.49103,25.50522,1.30288,1,0.74587,0.48195,27.09872,1.32379,1,0,0,10,3.69601,1,3.67489,1,0.51947,1,770364.25733,1.29809,1.29151,0.00273,1,71.86791,1,1643.17048,0.83486,1001,0,0,0,1,35,1,1,0,0,"instruction_panel",0.04806,1.28928,3,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",7,0.11667,1036166666.66667,0.28459,0.13845,0.06667,0.08333,5,1,0.26625,0.13701,1,0.27811,0.12261,1,,0,"synthetic_kiosk_p035",0.33133,0.48751,25.46348,1.27138,1,0.7452,0.47673,27.6024,1.31085,1,0,0,10,3.72986,1,3.72303,1,0.598,1,770929.83809,1.29713,1.29152,-0.00046,1,73.15227,1,1846.52412,0.82021,1001,0,0,0,1,35,1,1,0,0,"instruction_panel",0.07345,-0.62549,3,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",8,0.13333,1036333333.33333,0.25984,0.15163,0.06667,0.08333,5,1,0.27674,0.15868,1,0.26159,0.13989,1,,0,"synthetic_kiosk_p035",0.33352,0.48914,25.41578,1.27529,1,0.74683,0.48456,27.63843,1.29021,1,0,0,10,3.67017,1,3.75191,1,0.48126,1,782882.84955,1.27733,1.29153,-0.0029,1,73.68385,1,2115.75062,0.81429,1001,0,0,0,1,35,1,1,0,0,"instruction_panel",0.02804,2.65245,4,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
1,"kiosk_simple_ambiguous_task",9,0.15,1036500000,0.20673,0.80814,0.15,0.05,6,1,0.18183,0.81445,1,0.19025,0.81806,2,,0,"synthetic_kiosk_p035",0.33142,0.49006,25.55784,1.33651,1,0.7551,0.48247,27.47406,1.32889,1,0,0,10,3.7017,1,3.73253,1,0.51802,1,777705.28985,1.28583,1.29154,-0.00113,1,72.1197,1,2379.61136,0.83195,1001,0,0,0,1,35,1,1,0,0,"progress_indicator",0.65866,1.65152,4,"synthetic_kiosk_p035",1,"simple","ambiguous","public_service_kiosk_usability"
